id,filename
patient_186_node_4,patient_186_node_4/patient_186_node_4.tif
patient_187_node_0,patient_187_node_0/patient_187_node_0.tif
patient_187_node_1,patient_187_node_1/patient_187_node_1.tif
patient_187_node_2,patient_187_node_2/patient_187_node_2.tif
patient_187_node_3,patient_187_node_3/patient_187_node_3.tif
patient_187_node_4,patient_187_node_4/patient_187_node_4.tif
patient_188_node_0,patient_188_node_0/patient_188_node_0.tif
patient_188_node_1,patient_188_node_1/patient_188_node_1.tif
patient_188_node_2,patient_188_node_2/patient_188_node_2.tif
patient_188_node_3,patient_188_node_3/patient_188_node_3.tif
patient_188_node_4,patient_188_node_4/patient_188_node_4.tif
patient_189_node_0,patient_189_node_0/patient_189_node_0.tif
patient_189_node_1,patient_189_node_1/patient_189_node_1.tif
patient_189_node_2,patient_189_node_2/patient_189_node_2.tif
patient_189_node_3,patient_189_node_3/patient_189_node_3.tif
patient_189_node_4,patient_189_node_4/patient_189_node_4.tif
patient_190_node_0,patient_190_node_0/patient_190_node_0.tif
patient_190_node_1,patient_190_node_1/patient_190_node_1.tif
patient_190_node_2,patient_190_node_2/patient_190_node_2.tif
patient_190_node_3,patient_190_node_3/patient_190_node_3.tif
patient_190_node_4,patient_190_node_4/patient_190_node_4.tif
patient_191_node_0,patient_191_node_0/patient_191_node_0.tif
patient_191_node_1,patient_191_node_1/patient_191_node_1.tif
patient_191_node_2,patient_191_node_2/patient_191_node_2.tif
patient_191_node_3,patient_191_node_3/patient_191_node_3.tif
patient_191_node_4,patient_191_node_4/patient_191_node_4.tif
patient_192_node_0,patient_192_node_0/patient_192_node_0.tif
patient_192_node_1,patient_192_node_1/patient_192_node_1.tif
patient_192_node_2,patient_192_node_2/patient_192_node_2.tif
patient_192_node_3,patient_192_node_3/patient_192_node_3.tif
patient_192_node_4,patient_192_node_4/patient_192_node_4.tif
patient_193_node_0,patient_193_node_0/patient_193_node_0.tif
patient_193_node_1,patient_193_node_1/patient_193_node_1.tif
patient_193_node_2,patient_193_node_2/patient_193_node_2.tif
patient_193_node_3,patient_193_node_3/patient_193_node_3.tif
patient_193_node_4,patient_193_node_4/patient_193_node_4.tif
patient_194_node_0,patient_194_node_0/patient_194_node_0.tif
patient_194_node_1,patient_194_node_1/patient_194_node_1.tif
patient_194_node_2,patient_194_node_2/patient_194_node_2.tif
patient_194_node_3,patient_194_node_3/patient_194_node_3.tif
patient_194_node_4,patient_194_node_4/patient_194_node_4.tif
patient_195_node_0,patient_195_node_0/patient_195_node_0.tif
patient_195_node_1,patient_195_node_1/patient_195_node_1.tif
patient_195_node_2,patient_195_node_2/patient_195_node_2.tif
patient_195_node_3,patient_195_node_3/patient_195_node_3.tif
patient_195_node_4,patient_195_node_4/patient_195_node_4.tif
patient_196_node_0,patient_196_node_0/patient_196_node_0.tif
patient_196_node_1,patient_196_node_1/patient_196_node_1.tif
patient_196_node_2,patient_196_node_2/patient_196_node_2.tif
patient_196_node_3,patient_196_node_3/patient_196_node_3.tif
patient_196_node_4,patient_196_node_4/patient_196_node_4.tif
patient_197_node_0,patient_197_node_0/patient_197_node_0.tif
patient_197_node_1,patient_197_node_1/patient_197_node_1.tif
patient_197_node_2,patient_197_node_2/patient_197_node_2.tif
patient_197_node_3,patient_197_node_3/patient_197_node_3.tif
patient_197_node_4,patient_197_node_4/patient_197_node_4.tif
patient_198_node_0,patient_198_node_0/patient_198_node_0.tif
patient_198_node_1,patient_198_node_1/patient_198_node_1.tif
patient_198_node_2,patient_198_node_2/patient_198_node_2.tif
patient_198_node_3,patient_198_node_3/patient_198_node_3.tif
patient_198_node_4,patient_198_node_4/patient_198_node_4.tif
patient_199_node_0,patient_199_node_0/patient_199_node_0.tif
patient_199_node_1,patient_199_node_1/patient_199_node_1.tif
patient_199_node_2,patient_199_node_2/patient_199_node_2.tif
patient_199_node_3,patient_199_node_3/patient_199_node_3.tif
patient_199_node_4,patient_199_node_4/patient_199_node_4.tif
